hour,t(sec),"S1 (kVA)",Ang1,"S2 (kVA)",Ang2,"S3 (kVA)",Ang3
6113, 1800.00000, 4343.9, -166.28, 4511.06, -166.816, 4465.67, -164.695
6113, 2700.00000, 4246.69, -166.318, 4400.08, -166.863, 4360.98, -164.85
6114, 0.00000, 4184.23, -166.244, 4291.23, -166.92, 4281.95, -165.346
6114, 900.00000, 4228.31, -166.455, 4334.68, -166.994, 4317.35, -165.505
6114, 1800.00000, 4199.74, -166.263, 4309.52, -167.009, 4303.55, -165.375
6114, 2700.00000, 4150.48, -166.657, 4245.36, -167.466, 4249.93, -165.958
6115, 0.00000, 4026.64, -167.146, 4113.45, -167.877, 4115.59, -166.469
6115, 900.00000, 4123.22, -167.11, 4229.58, -167.596, 4208.05, -166.102
6115, 1800.00000, 4013.46, -167.626, 4133.38, -168.214, 4110.84, -166.476
6115, 2700.00000, 4113.07, -167.396, 4246.47, -168.229, 4233.82, -166.256
6116, 0.00000, 4017.57, -167.6, 4106.55, -168.565, 4121.86, -167.016
6116, 900.00000, 3922.15, -168.399, 3984.38, -169.158, 3998.91, -168.009
6116, 1800.00000, 3927.54, -167.923, 3983.42, -169.063, 4023.7, -167.808
6116, 2700.00000, 3703.02, -168.884, 3807.96, -169.54, 3793.74, -167.844
6117, 0.00000, 3529.39, -169.55, 3645.34, -169.939, 3609.84, -168.154
6117, 900.00000, 3360.04, -169.778, 3465.01, -170.124, 3431.58, -168.436
6117, 1800.00000, 3132.75, -170.563, 3226.21, -171.241, 3213.05, -169.464
6117, 2700.00000, 2969.59, -171.26, 3049.02, -171.958, 3041.8, -170.318
6118, 0.00000, 2882.41, -171.754, 2973.72, -172.552, 2964.36, -170.631
6118, 900.00000, 2744.56, -172.114, 2839.57, -172.495, 2809.3, -170.629
6118, 1800.00000, 2683.34, -172.12, 2745.6, -172.64, 2736.28, -171.254
6118, 2700.00000, 2637.79, -172.565, 2701.28, -173.035, 2689.03, -171.631
6119, 0.00000, 2565.38, -173.043, 2623.17, -173.651, 2618.55, -172.255
6119, 900.00000, 2478.53, -173.585, 2553.66, -174.029, 2533.81, -172.339
6119, 1800.00000, 2502.05, -173.424, 2580.66, -173.767, 2555.41, -172.072
6119, 2700.00000, 2435.46, -173.775, 2487.15, -174.252, 2479.43, -172.982
6120, 0.00000, 2401.95, -174.165, 2441.84, -174.526, 2435.36, -173.534
6120, 900.00000, 2184.32, -175.786, 2250.2, -175.699, 2215.08, -174.266
